0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
5.877853e-01,4.667638e-01,1.520740e-01,-2.361178e-01,-5.492920e-01,-6.673095e-01,-5.443102e-01,-2.262440e-01,1.666617e-01,4.858023e-01,6.109313e-01,4.960601e-01,1.869923e-01,-1.962072e-01,-5.051089e-01,-6.196506e-01,-4.940351e-01,-1.742594e-01,2.194185e-01,5.383798e-01,6.623812e-01,5.454548e-01,2.334408e-01,-1.535425e-01,-4.669974e-01,-5.867796e-01,-4.669974e-01,-1.535425e-01,2.334408e-01,5.454548e-01,6.623812e-01,5.383798e-01,2.194185e-01,-1.742594e-01,-4.940351e-01,-6.196506e-01,-5.051089e-01,-1.962072e-01,1.869923e-01,4.960601e-01,6.109313e-01,4.858023e-01,1.666617e-01,-2.262440e-01,-5.443102e-01,-6.673095e-01,-5.492920e-01,-2.361178e-01,1.520740e-01,4.667638e-01,5.877853e-01,
9.510565e-01,7.552397e-01,2.460609e-01,-3.820467e-01,-8.887731e-01,-1.079729e+00,-8.807124e-01,-3.660706e-01,2.696642e-01,7.860447e-01,9.885075e-01,8.026421e-01,3.025599e-01,-3.174700e-01,-8.172833e-01,-1.002616e+00,-7.993656e-01,-2.819576e-01,3.550265e-01,8.711168e-01,1.071755e+00,8.825643e-01,3.777151e-01,-2.484370e-01,-7.556176e-01,-9.494294e-01,-7.556176e-01,-2.484370e-01,3.777151e-01,8.825643e-01,1.071755e+00,8.711168e-01,3.550265e-01,-2.819576e-01,-7.993656e-01,-1.002616e+00,-8.172833e-01,-3.174700e-01,3.025599e-01,8.026421e-01,9.885075e-01,7.860447e-01,2.696642e-01,-3.660706e-01,-8.807124e-01,-1.079729e+00,-8.887731e-01,-3.820467e-01,2.460609e-01,7.552397e-01,9.510565e-01,
9.510565e-01,7.552397e-01,2.460609e-01,-3.820467e-01,-8.887731e-01,-1.079729e+00,-8.807124e-01,-3.660706e-01,2.696642e-01,7.860447e-01,9.885075e-01,8.026421e-01,3.025599e-01,-3.174700e-01,-8.172833e-01,-1.002616e+00,-7.993656e-01,-2.819576e-01,3.550265e-01,8.711168e-01,1.071755e+00,8.825643e-01,3.777151e-01,-2.484370e-01,-7.556176e-01,-9.494294e-01,-7.556176e-01,-2.484370e-01,3.777151e-01,8.825643e-01,1.071755e+00,8.711168e-01,3.550265e-01,-2.819576e-01,-7.993656e-01,-1.002616e+00,-8.172833e-01,-3.174700e-01,3.025599e-01,8.026421e-01,9.885075e-01,7.860447e-01,2.696642e-01,-3.660706e-01,-8.807124e-01,-1.079729e+00,-8.887731e-01,-3.820467e-01,2.460609e-01,7.552397e-01,9.510565e-01,
5.877853e-01,4.667638e-01,1.520740e-01,-2.361178e-01,-5.492920e-01,-6.673095e-01,-5.443102e-01,-2.262440e-01,1.666617e-01,4.858023e-01,6.109313e-01,4.960601e-01,1.869923e-01,-1.962072e-01,-5.051089e-01,-6.196506e-01,-4.940351e-01,-1.742594e-01,2.194185e-01,5.383798e-01,6.623812e-01,5.454548e-01,2.334408e-01,-1.535425e-01,-4.669974e-01,-5.867796e-01,-4.669974e-01,-1.535425e-01,2.334408e-01,5.454548e-01,6.623812e-01,5.383798e-01,2.194185e-01,-1.742594e-01,-4.940351e-01,-6.196506e-01,-5.051089e-01,-1.962072e-01,1.869923e-01,4.960601e-01,6.109313e-01,4.858023e-01,1.666617e-01,-2.262440e-01,-5.443102e-01,-6.673095e-01,-5.492920e-01,-2.361178e-01,1.520740e-01,4.667638e-01,5.877853e-01,
1.224647e-16,-2.289468e-15,-1.996960e-15,-1.661076e-15,-9.782392e-16,-6.123618e-17,8.027822e-16,1.311561e-15,1.363497e-15,9.924399e-16,3.450076e-16,-3.514059e-16,-8.399181e-16,-1.025843e-15,-9.058817e-16,-5.280600e-16,-5.165695e-17,3.296683e-16,5.611046e-16,6.110138e-16,4.818933e-16,2.327146e-16,-1.269426e-17,-2.267480e-16,-3.901177e-16,-4.505298e-16,-3.965213e-16,-2.614452e-16,-4.475314e-17,2.358034e-16,5.133128e-16,6.992045e-16,7.270605e-16,5.582297e-16,1.846326e-16,-3.176193e-16,-7.864755e-16,-1.074609e-15,-1.081292e-15,-7.421905e-16,-1.384110e-16,5.299327e-16,1.052913e-15,1.253153e-15,1.015923e-15,4.027521e-16,-3.707444e-16,-1.046527e-15,-1.508727e-15,-2.070667e-15,1.224647e-16,
-5.877853e-01,-4.667638e-01,-1.520740e-01,2.361178e-01,5.492920e-01,6.673095e-01,5.443102e-01,2.262440e-01,-1.666617e-01,-4.858023e-01,-6.109313e-01,-4.960601e-01,-1.869923e-01,1.962072e-01,5.051089e-01,6.196506e-01,4.940351e-01,1.742594e-01,-2.194185e-01,-5.383798e-01,-6.623812e-01,-5.454548e-01,-2.334408e-01,1.535425e-01,4.669974e-01,5.867796e-01,4.669974e-01,1.535425e-01,-2.334408e-01,-5.454548e-01,-6.623812e-01,-5.383798e-01,-2.194185e-01,1.742594e-01,4.940351e-01,6.196506e-01,5.051089e-01,1.962072e-01,-1.869923e-01,-4.960601e-01,-6.109313e-01,-4.858023e-01,-1.666617e-01,2.262440e-01,5.443102e-01,6.673095e-01,5.492920e-01,2.361178e-01,-1.520740e-01,-4.667638e-01,-5.877853e-01,
-9.510565e-01,-7.552397e-01,-2.460609e-01,3.820467e-01,8.887731e-01,1.079729e+00,8.807124e-01,3.660706e-01,-2.696642e-01,-7.860447e-01,-9.885075e-01,-8.026421e-01,-3.025599e-01,3.174700e-01,8.172833e-01,1.002616e+00,7.993656e-01,2.819576e-01,-3.550265e-01,-8.711168e-01,-1.071755e+00,-8.825643e-01,-3.777151e-01,2.484370e-01,7.556176e-01,9.494294e-01,7.556176e-01,2.484370e-01,-3.777151e-01,-8.825643e-01,-1.071755e+00,-8.711168e-01,-3.550265e-01,2.819576e-01,7.993656e-01,1.002616e+00,8.172833e-01,3.174700e-01,-3.025599e-01,-8.026421e-01,-9.885075e-01,-7.860447e-01,-2.696642e-01,3.660706e-01,8.807124e-01,1.079729e+00,8.887731e-01,3.820467e-01,-2.460609e-01,-7.552397e-01,-9.510565e-01,
-9.510565e-01,-7.552397e-01,-2.460609e-01,3.820467e-01,8.887731e-01,1.079729e+00,8.807124e-01,3.660706e-01,-2.696642e-01,-7.860447e-01,-9.885075e-01,-8.026421e-01,-3.025599e-01,3.174700e-01,8.172833e-01,1.002616e+00,7.993656e-01,2.819576e-01,-3.550265e-01,-8.711168e-01,-1.071755e+00,-8.825643e-01,-3.777151e-01,2.484370e-01,7.556176e-01,9.494294e-01,7.556176e-01,2.484370e-01,-3.777151e-01,-8.825643e-01,-1.071755e+00,-8.711168e-01,-3.550265e-01,2.819576e-01,7.993656e-01,1.002616e+00,8.172833e-01,3.174700e-01,-3.025599e-01,-8.026421e-01,-9.885075e-01,-7.860447e-01,-2.696642e-01,3.660706e-01,8.807124e-01,1.079729e+00,8.887731e-01,3.820467e-01,-2.460609e-01,-7.552397e-01,-9.510565e-01,
-5.877853e-01,-4.667638e-01,-1.520740e-01,2.361178e-01,5.492920e-01,6.673095e-01,5.443102e-01,2.262440e-01,-1.666617e-01,-4.858023e-01,-6.109313e-01,-4.960601e-01,-1.869923e-01,1.962072e-01,5.051089e-01,6.196506e-01,4.940351e-01,1.742594e-01,-2.194185e-01,-5.383798e-01,-6.623812e-01,-5.454548e-01,-2.334408e-01,1.535425e-01,4.669974e-01,5.867796e-01,4.669974e-01,1.535425e-01,-2.334408e-01,-5.454548e-01,-6.623812e-01,-5.383798e-01,-2.194185e-01,1.742594e-01,4.940351e-01,6.196506e-01,5.051089e-01,1.962072e-01,-1.869923e-01,-4.960601e-01,-6.109313e-01,-4.858023e-01,-1.666617e-01,2.262440e-01,5.443102e-01,6.673095e-01,5.492920e-01,2.361178e-01,-1.520740e-01,-4.667638e-01,-5.877853e-01,
-2.449294e-16,-4.165253e-16,-7.411628e-16,-5.374759e-16,-2.992079e-17,4.750557e-16,7.831553e-16,8.147993e-16,5.442672e-16,5.430189e-17,-4.149454e-16,-7.008427e-16,-7.418268e-16,-5.028034e-16,-7.187422e-17,3.291759e-16,5.926729e-16,6.666335e-16,5.264227e-16,2.315566e-16,-5.765054e-17,-2.385724e-16,-2.968553e-16,-2.510348e-16,-1.107858e-16,-1.240563e-17,-1.078566e-17,-9.730067e-17,-2.196249e-16,-3.155849e-16,-3.075903e-16,-1.803114e-16,4.807417e-17,2.339725e-16,3.504909e-16,3.452218e-16,2.107742e-16,3.452567e-18,-1.141951e-16,-1.149641e-16,2.569059e-17,2.712932e-16,4.887686e-16,5.206943e-16,3.371834e-16,-3.779982e-17,-5.185470e-16,-9.196096e-16,-9.886487e-16,-4.953206e-16,-2.449294e-16,
5.877853e-01,4.667638e-01,1.520740e-01,-2.361178e-01,-5.492920e-01,-6.673095e-01,-5.443102e-01,-2.262440e-01,1.666617e-01,4.858023e-01,6.109313e-01,4.960601e-01,1.869923e-01,-1.962072e-01,-5.051089e-01,-6.196506e-01,-4.940351e-01,-1.742594e-01,2.194185e-01,5.383798e-01,6.623812e-01,5.454548e-01,2.334408e-01,-1.535425e-01,-4.669974e-01,-5.867796e-01,-4.669974e-01,-1.535425e-01,2.334408e-01,5.454548e-01,6.623812e-01,5.383798e-01,2.194185e-01,-1.742594e-01,-4.940351e-01,-6.196506e-01,-5.051089e-01,-1.962072e-01,1.869923e-01,4.960601e-01,6.109313e-01,4.858023e-01,1.666617e-01,-2.262440e-01,-5.443102e-01,-6.673095e-01,-5.492920e-01,-2.361178e-01,1.520740e-01,4.667638e-01,5.877853e-01,
9.510565e-01,7.552397e-01,2.460609e-01,-3.820467e-01,-8.887731e-01,-1.079729e+00,-8.807124e-01,-3.660706e-01,2.696642e-01,7.860447e-01,9.885075e-01,8.026421e-01,3.025599e-01,-3.174700e-01,-8.172833e-01,-1.002616e+00,-7.993656e-01,-2.819576e-01,3.550265e-01,8.711168e-01,1.071755e+00,8.825643e-01,3.777151e-01,-2.484370e-01,-7.556176e-01,-9.494294e-01,-7.556176e-01,-2.484370e-01,3.777151e-01,8.825643e-01,1.071755e+00,8.711168e-01,3.550265e-01,-2.819576e-01,-7.993656e-01,-1.002616e+00,-8.172833e-01,-3.174700e-01,3.025599e-01,8.026421e-01,9.885075e-01,7.860447e-01,2.696642e-01,-3.660706e-01,-8.807124e-01,-1.079729e+00,-8.887731e-01,-3.820467e-01,2.460609e-01,7.552397e-01,9.510565e-01,
9.510565e-01,7.552397e-01,2.460609e-01,-3.820467e-01,-8.887731e-01,-1.079729e+00,-8.807124e-01,-3.660706e-01,2.696642e-01,7.860447e-01,9.885075e-01,8.026421e-01,3.025599e-01,-3.174700e-01,-8.172833e-01,-1.002616e+00,-7.993656e-01,-2.819576e-01,3.550265e-01,8.711168e-01,1.071755e+00,8.825643e-01,3.777151e-01,-2.484370e-01,-7.556176e-01,-9.494294e-01,-7.556176e-01,-2.484370e-01,3.777151e-01,8.825643e-01,1.071755e+00,8.711168e-01,3.550265e-01,-2.819576e-01,-7.993656e-01,-1.002616e+00,-8.172833e-01,-3.174700e-01,3.025599e-01,8.026421e-01,9.885075e-01,7.860447e-01,2.696642e-01,-3.660706e-01,-8.807124e-01,-1.079729e+00,-8.887731e-01,-3.820467e-01,2.460609e-01,7.552397e-01,9.510565e-01,
5.877853e-01,4.667638e-01,1.520740e-01,-2.361178e-01,-5.492920e-01,-6.673095e-01,-5.443102e-01,-2.262440e-01,1.666617e-01,4.858023e-01,6.109313e-01,4.960601e-01,1.869923e-01,-1.962072e-01,-5.051089e-01,-6.196506e-01,-4.940351e-01,-1.742594e-01,2.194185e-01,5.383798e-01,6.623812e-01,5.454548e-01,2.334408e-01,-1.535425e-01,-4.669974e-01,-5.867796e-01,-4.669974e-01,-1.535425e-01,2.334408e-01,5.454548e-01,6.623812e-01,5.383798e-01,2.194185e-01,-1.742594e-01,-4.940351e-01,-6.196506e-01,-5.051089e-01,-1.962072e-01,1.869923e-01,4.960601e-01,6.109313e-01,4.858023e-01,1.666617e-01,-2.262440e-01,-5.443102e-01,-6.673095e-01,-5.492920e-01,-2.361178e-01,1.520740e-01,4.667638e-01,5.877853e-01,
3.673940e-16,9.235142e-16,7.229948e-16,2.191662e-16,-3.535637e-16,-6.866591e-16,-7.338038e-16,-5.405399e-16,-2.072926e-16,1.952885e-16,4.362073e-16,4.880704e-16,3.854861e-16,1.751608e-16,-9.352092e-17,-2.419516e-16,-2.708303e-16,-2.476079e-16,-1.984078e-16,-1.169789e-16,-1.114452e-16,-1.699928e-16,-1.998891e-16,-1.627507e-16,-7.394373e-17,1.371998e-16,4.190961e-16,6.473580e-16,7.332299e-16,6.610671e-16,4.233941e-16,3.938703e-17,-3.799032e-16,-6.467571e-16,-7.606292e-16,-6.673744e-16,-3.746808e-16,4.463525e-18,2.812396e-16,4.223986e-16,3.577493e-16,8.990554e-17,-2.371290e-16,-4.714452e-16,-5.393438e-16,-4.009672e-16,-5.233764e-18,5.421475e-16,9.631972e-16,9.982102e-16,3.673940e-16,
-5.877853e-01,-4.667638e-01,-1.520740e-01,2.361178e-01,5.492920e-01,6.673095e-01,5.443102e-01,2.262440e-01,-1.666617e-01,-4.858023e-01,-6.109313e-01,-4.960601e-01,-1.869923e-01,1.962072e-01,5.051089e-01,6.196506e-01,4.940351e-01,1.742594e-01,-2.194185e-01,-5.383798e-01,-6.623812e-01,-5.454548e-01,-2.334408e-01,1.535425e-01,4.669974e-01,5.867796e-01,4.669974e-01,1.535425e-01,-2.334408e-01,-5.454548e-01,-6.623812e-01,-5.383798e-01,-2.194185e-01,1.742594e-01,4.940351e-01,6.196506e-01,5.051089e-01,1.962072e-01,-1.869923e-01,-4.960601e-01,-6.109313e-01,-4.858023e-01,-1.666617e-01,2.262440e-01,5.443102e-01,6.673095e-01,5.492920e-01,2.361178e-01,-1.520740e-01,-4.667638e-01,-5.877853e-01,
-9.510565e-01,-7.552397e-01,-2.460609e-01,3.820467e-01,8.887731e-01,1.079729e+00,8.807124e-01,3.660706e-01,-2.696642e-01,-7.860447e-01,-9.885075e-01,-8.026421e-01,-3.025599e-01,3.174700e-01,8.172833e-01,1.002616e+00,7.993656e-01,2.819576e-01,-3.550265e-01,-8.711168e-01,-1.071755e+00,-8.825643e-01,-3.777151e-01,2.484370e-01,7.556176e-01,9.494294e-01,7.556176e-01,2.484370e-01,-3.777151e-01,-8.825643e-01,-1.071755e+00,-8.711168e-01,-3.550265e-01,2.819576e-01,7.993656e-01,1.002616e+00,8.172833e-01,3.174700e-01,-3.025599e-01,-8.026421e-01,-9.885075e-01,-7.860447e-01,-2.696642e-01,3.660706e-01,8.807124e-01,1.079729e+00,8.887731e-01,3.820467e-01,-2.460609e-01,-7.552397e-01,-9.510565e-01,
-9.510565e-01,-7.552397e-01,-2.460609e-01,3.820467e-01,8.887731e-01,1.079729e+00,8.807124e-01,3.660706e-01,-2.696642e-01,-7.860447e-01,-9.885075e-01,-8.026421e-01,-3.025599e-01,3.174700e-01,8.172833e-01,1.002616e+00,7.993656e-01,2.819576e-01,-3.550265e-01,-8.711168e-01,-1.071755e+00,-8.825643e-01,-3.777151e-01,2.484370e-01,7.556176e-01,9.494294e-01,7.556176e-01,2.484370e-01,-3.777151e-01,-8.825643e-01,-1.071755e+00,-8.711168e-01,-3.550265e-01,2.819576e-01,7.993656e-01,1.002616e+00,8.172833e-01,3.174700e-01,-3.025599e-01,-8.026421e-01,-9.885075e-01,-7.860447e-01,-2.696642e-01,3.660706e-01,8.807124e-01,1.079729e+00,8.887731e-01,3.820467e-01,-2.460609e-01,-7.552397e-01,-9.510565e-01,
