0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
9.510565e-01,1.668603e-01,-1.111682e+00,-9.488721e-01,6.197925e-01,1.595356e+00,7.410719e-01,-7.327563e-01,-8.478506e-01,4.208834e-01,1.139885e+00,1.283477e-01,-1.369139e+00,-1.369139e+00,1.283477e-01,1.139885e+00,4.208834e-01,-8.478506e-01,-7.327563e-01,7.410719e-01,1.595356e+00,6.197925e-01,-9.488721e-01,-1.111682e+00,1.668603e-01,9.510565e-01,
5.877853e-01,1.031253e-01,-6.870574e-01,-5.864352e-01,3.830528e-01,9.859844e-01,4.580076e-01,-4.528683e-01,-5.240005e-01,2.601203e-01,7.044880e-01,7.932324e-02,-8.461746e-01,-8.461746e-01,7.932324e-02,7.044880e-01,2.601203e-01,-5.240005e-01,-4.528683e-01,4.580076e-01,9.859844e-01,3.830528e-01,-5.864352e-01,-6.870574e-01,1.031253e-01,5.877853e-01,
-5.877853e-01,-1.031253e-01,6.870574e-01,5.864352e-01,-3.830528e-01,-9.859844e-01,-4.580076e-01,4.528683e-01,5.240005e-01,-2.601203e-01,-7.044880e-01,-7.932324e-02,8.461746e-01,8.461746e-01,-7.932324e-02,-7.044880e-01,-2.601203e-01,5.240005e-01,4.528683e-01,-4.580076e-01,-9.859844e-01,-3.830528e-01,5.864352e-01,6.870574e-01,-1.031253e-01,-5.877853e-01,
-9.510565e-01,-1.668603e-01,1.111682e+00,9.488721e-01,-6.197925e-01,-1.595356e+00,-7.410719e-01,7.327563e-01,8.478506e-01,-4.208834e-01,-1.139885e+00,-1.283477e-01,1.369139e+00,1.369139e+00,-1.283477e-01,-1.139885e+00,-4.208834e-01,8.478506e-01,7.327563e-01,-7.410719e-01,-1.595356e+00,-6.197925e-01,9.488721e-01,1.111682e+00,-1.668603e-01,-9.510565e-01,
-2.449294e-16,-2.663481e-15,-1.180673e-15,1.634523e-15,1.842047e-15,-5.013343e-16,-2.076698e-15,-1.101608e-15,4.503962e-16,4.875567e-16,-2.709838e-16,-1.576099e-16,6.645183e-16,5.906323e-16,-3.284101e-16,-4.957846e-16,4.405994e-16,9.430909e-16,-1.498246e-16,-1.348081e-15,-3.523022e-16,1.698159e-15,1.684954e-15,-7.867259e-16,-2.308435e-15,-2.449294e-16,
9.510565e-01,1.668603e-01,-1.111682e+00,-9.488721e-01,6.197925e-01,1.595356e+00,7.410719e-01,-7.327563e-01,-8.478506e-01,4.208834e-01,1.139885e+00,1.283477e-01,-1.369139e+00,-1.369139e+00,1.283477e-01,1.139885e+00,4.208834e-01,-8.478506e-01,-7.327563e-01,7.410719e-01,1.595356e+00,6.197925e-01,-9.488721e-01,-1.111682e+00,1.668603e-01,9.510565e-01,
5.877853e-01,1.031253e-01,-6.870574e-01,-5.864352e-01,3.830528e-01,9.859844e-01,4.580076e-01,-4.528683e-01,-5.240005e-01,2.601203e-01,7.044880e-01,7.932324e-02,-8.461746e-01,-8.461746e-01,7.932324e-02,7.044880e-01,2.601203e-01,-5.240005e-01,-4.528683e-01,4.580076e-01,9.859844e-01,3.830528e-01,-5.864352e-01,-6.870574e-01,1.031253e-01,5.877853e-01,
-5.877853e-01,-1.031253e-01,6.870574e-01,5.864352e-01,-3.830528e-01,-9.859844e-01,-4.580076e-01,4.528683e-01,5.240005e-01,-2.601203e-01,-7.044880e-01,-7.932324e-02,8.461746e-01,8.461746e-01,-7.932324e-02,-7.044880e-01,-2.601203e-01,5.240005e-01,4.528683e-01,-4.580076e-01,-9.859844e-01,-3.830528e-01,5.864352e-01,6.870574e-01,-1.031253e-01,-5.877853e-01,
-9.510565e-01,-1.668603e-01,1.111682e+00,9.488721e-01,-6.197925e-01,-1.595356e+00,-7.410719e-01,7.327563e-01,8.478506e-01,-4.208834e-01,-1.139885e+00,-1.283477e-01,1.369139e+00,1.369139e+00,-1.283477e-01,-1.139885e+00,-4.208834e-01,8.478506e-01,7.327563e-01,-7.410719e-01,-1.595356e+00,-6.197925e-01,9.488721e-01,1.111682e+00,-1.668603e-01,-9.510565e-01,
-4.898587e-16,2.106881e-15,1.546199e-15,-5.675312e-16,-2.054157e-15,-1.611945e-15,1.350152e-16,1.199418e-15,3.294050e-16,-1.398370e-15,-1.790553e-15,-2.388128e-17,1.985856e-15,1.774718e-15,-2.789270e-16,-1.829715e-15,-1.179257e-15,8.058387e-16,1.666648e-15,6.174780e-16,-9.536154e-16,-1.292066e-15,-1.163777e-16,1.353385e-15,1.750881e-15,-4.898587e-16,
9.510565e-01,1.668603e-01,-1.111682e+00,-9.488721e-01,6.197925e-01,1.595356e+00,7.410719e-01,-7.327563e-01,-8.478506e-01,4.208834e-01,1.139885e+00,1.283477e-01,-1.369139e+00,-1.369139e+00,1.283477e-01,1.139885e+00,4.208834e-01,-8.478506e-01,-7.327563e-01,7.410719e-01,1.595356e+00,6.197925e-01,-9.488721e-01,-1.111682e+00,1.668603e-01,9.510565e-01,
5.877853e-01,1.031253e-01,-6.870574e-01,-5.864352e-01,3.830528e-01,9.859844e-01,4.580076e-01,-4.528683e-01,-5.240005e-01,2.601203e-01,7.044880e-01,7.932324e-02,-8.461746e-01,-8.461746e-01,7.932324e-02,7.044880e-01,2.601203e-01,-5.240005e-01,-4.528683e-01,4.580076e-01,9.859844e-01,3.830528e-01,-5.864352e-01,-6.870574e-01,1.031253e-01,5.877853e-01,
-5.877853e-01,-1.031253e-01,6.870574e-01,5.864352e-01,-3.830528e-01,-9.859844e-01,-4.580076e-01,4.528683e-01,5.240005e-01,-2.601203e-01,-7.044880e-01,-7.932324e-02,8.461746e-01,8.461746e-01,-7.932324e-02,-7.044880e-01,-2.601203e-01,5.240005e-01,4.528683e-01,-4.580076e-01,-9.859844e-01,-3.830528e-01,5.864352e-01,6.870574e-01,-1.031253e-01,-5.877853e-01,
-9.510565e-01,-1.668603e-01,1.111682e+00,9.488721e-01,-6.197925e-01,-1.595356e+00,-7.410719e-01,7.327563e-01,8.478506e-01,-4.208834e-01,-1.139885e+00,-1.283477e-01,1.369139e+00,1.369139e+00,-1.283477e-01,-1.139885e+00,-4.208834e-01,8.478506e-01,7.327563e-01,-7.410719e-01,-1.595356e+00,-6.197925e-01,9.488721e-01,1.111682e+00,-1.668603e-01,-9.510565e-01,
-7.347881e-16,-1.391092e-15,-2.152687e-15,2.563591e-16,2.390044e-15,1.293480e-15,-1.942794e-15,-3.401632e-15,-1.301583e-15,1.981393e-15,2.913297e-15,5.601258e-16,-2.178236e-15,-2.318909e-15,4.315239e-16,2.908175e-15,2.109888e-15,-1.046578e-15,-3.069320e-15,-1.551481e-15,1.889954e-15,3.114802e-15,7.199868e-16,-2.421692e-15,-1.746739e-15,-7.347881e-16,
9.510565e-01,1.668603e-01,-1.111682e+00,-9.488721e-01,6.197925e-01,1.595356e+00,7.410719e-01,-7.327563e-01,-8.478506e-01,4.208834e-01,1.139885e+00,1.283477e-01,-1.369139e+00,-1.369139e+00,1.283477e-01,1.139885e+00,4.208834e-01,-8.478506e-01,-7.327563e-01,7.410719e-01,1.595356e+00,6.197925e-01,-9.488721e-01,-1.111682e+00,1.668603e-01,9.510565e-01,
5.877853e-01,1.031253e-01,-6.870574e-01,-5.864352e-01,3.830528e-01,9.859844e-01,4.580076e-01,-4.528683e-01,-5.240005e-01,2.601203e-01,7.044880e-01,7.932324e-02,-8.461746e-01,-8.461746e-01,7.932324e-02,7.044880e-01,2.601203e-01,-5.240005e-01,-4.528683e-01,4.580076e-01,9.859844e-01,3.830528e-01,-5.864352e-01,-6.870574e-01,1.031253e-01,5.877853e-01,
-5.877853e-01,-1.031253e-01,6.870574e-01,5.864352e-01,-3.830528e-01,-9.859844e-01,-4.580076e-01,4.528683e-01,5.240005e-01,-2.601203e-01,-7.044880e-01,-7.932324e-02,8.461746e-01,8.461746e-01,-7.932324e-02,-7.044880e-01,-2.601203e-01,5.240005e-01,4.528683e-01,-4.580076e-01,-9.859844e-01,-3.830528e-01,5.864352e-01,6.870574e-01,-1.031253e-01,-5.877853e-01,
-9.510565e-01,-1.668603e-01,1.111682e+00,9.488721e-01,-6.197925e-01,-1.595356e+00,-7.410719e-01,7.327563e-01,8.478506e-01,-4.208834e-01,-1.139885e+00,-1.283477e-01,1.369139e+00,1.369139e+00,-1.283477e-01,-1.139885e+00,-4.208834e-01,8.478506e-01,7.327563e-01,-7.410719e-01,-1.595356e+00,-6.197925e-01,9.488721e-01,1.111682e+00,-1.668603e-01,-9.510565e-01,
-9.797174e-16,2.325183e-15,2.710903e-15,-4.752978e-16,-3.064836e-15,-2.173972e-15,9.416709e-16,2.333228e-15,5.900567e-16,-1.892141e-15,-2.219544e-15,1.576037e-16,2.627954e-15,2.520581e-15,-3.382237e-18,-2.444351e-15,-1.942197e-15,9.064433e-16,2.864752e-15,1.342950e-15,-2.113627e-15,-3.087425e-15,-2.009946e-16,2.995806e-15,2.520151e-15,-9.797174e-16,
9.510565e-01,1.668603e-01,-1.111682e+00,-9.488721e-01,6.197925e-01,1.595356e+00,7.410719e-01,-7.327563e-01,-8.478506e-01,4.208834e-01,1.139885e+00,1.283477e-01,-1.369139e+00,-1.369139e+00,1.283477e-01,1.139885e+00,4.208834e-01,-8.478506e-01,-7.327563e-01,7.410719e-01,1.595356e+00,6.197925e-01,-9.488721e-01,-1.111682e+00,1.668603e-01,9.510565e-01,
